Company name,Material type,Material,Process,Quantity,Manufacturing cost,Shipping cost,Day ordered,Delivery date,Lead time,Country,,Scattered plot with manufacturing cost vs delivery time
 Forge Friend,Polymer,Transparent Resin,VPP,1,99.06,13,19-Jul,4-Aug,16,U.S.,,
 Unionfab,Polymer,Transparent Resin,VPP,1,94.03,27.63,19-Jul,25-Jul,6,China,,
 I3D imprimetresde,Polymer,Transparent Resin,VPP,1,123.5,67.46,19-Jul,12-Aug,24,Spain,,
 NETSHEIPAS AM,Polymer,Transparent Resin,VPP,1,73.48,121.04,19-Jul,4-Aug,16,Lithuania,,
 I3D imprimetresde,Polymer,Transparent Resin,VPP,1,123.5,77.39,19-Jul,6-Aug,18,Spain,,
 NETSHEIPAS AM,Polymer,Transparent Resin,VPP,1,86.15,121.04,19-Jul,31-Jul,12,Lithuania,,
 KleRo GmbH,Polymer,Transparent Resin,VPP,1,150.44,79.37,19-Jul,11-Aug,23,Germany,,
 I3D imprimetresde,Polymer,Transparent Resin,VPP,1,153.98,77.39,19-Jul,1-Aug,13,Spain,,
 NETSHEIPAS AM,Polymer,Transparent Resin,VPP,1,111.53,121.04,19-Jul,29-Jul,10,Lithuania,,
 KleRo GmbH,Polymer,Transparent Resin,VPP,1,150.44,89.29,19-Jul,7-Aug,19,Germany,,
 Xpressive Mfg,Polymer,Transparent Resin,VPP,1,269.88,19.99,19-Jul,30-Jul,11,India,,
 Autotiv MFG,Polymer,Transparent Resin,VPP,1,356.2,16.25,19-Jul,8-Aug,20,U.S.,,
 KleRo GmbH,Polymer,Transparent Resin,VPP,1,294.14,89.29,19-Jul,31-Jul,12,Germany,,
 Autotiv MFG,Polymer,Transparent Resin,VPP,1,356.2,29.25,19-Jul,5-Aug,17,U.S.,,
 Autotiv MFG,Polymer,Transparent Resin,VPP,1,356.2,60.13,19-Jul,4-Aug,16,U.S.,,
 elipac 3D,Polymer,Translucent Resin,VPP,1,30,4.88,19-Jul,1-Aug,13,Mexico,,
 J3D,Polymer,Translucent Resin,VPP,1,28.78,12,19-Jul,19-Aug,31,Argentina,,
 J3D,Polymer,Translucent Resin,VPP,1,33.58,12,19-Jul,5-Aug,17,Argentina,,
 elipac 3D,Polymer,Translucent Resin,VPP,1,42.19,4.88,19-Jul,30-Jul,11,Mexico,,
 J3D,Polymer,Translucent Resin,VPP,1,33.58,16.25,19-Jul,1-Aug,13,Argentina,,
 ProtoTi,Polymer,Translucent Resin,VPP,1,32.44,19.5,19-Jul,1-Aug,13,China,,
 PrecisionHub 3D Labs,Polymer,Translucent Resin,VPP,1,47.06,6.34,19-Jul,30-Jul,11,U.S.,,
 IN3DTEC,Polymer,Translucent Resin,VPP,1,32.44,22.1,19-Jul,31-Jul,12,China,,
 ProtoTi,Polymer,Translucent Resin,VPP,1,32.44,30.88,19-Jul,30-Jul,11,China,,
 zone3Dplus,Polymer,Translucent Resin,VPP,1,38.94,26,19-Jul,29-Jul,10,China,,
 IN3DTEC,Polymer,Translucent Resin,VPP,1,32.44,32.5,19-Jul,29-Jul,10,China,,
 Cheetah Farms LLC,Polymer,Translucent Resin,VPP,1,34.06,32.5,19-Jul,31-Jul,12,U.S.,,
 zone3Dplus,Polymer,Translucent Resin,VPP,1,38.94,27.63,19-Jul,28-Jul,9,China,,
 3DPnxt,Polymer,Translucent Resin,VPP,1,42.19,26,19-Jul,1-Aug,13,China,,
 Shenzhen 3D Innovate,Polymer,Translucent Resin,VPP,1,42.19,26,19-Jul,5-Aug,17,China,,
 Shenzhen 3D Innovate,Polymer,Translucent Resin,VPP,1,42.51,26,19-Jul,4-Aug,16,China,,
 Unionfab,Polymer,Translucent Resin,VPP,1,42.19,27.63,19-Jul,28-Jul,9,China,,
 3DSPRO Limited,Polymer,Translucent Resin,VPP,1,38.94,32.5,19-Jul,6-Aug,18,Hong Kong,,
 3DPnxt,Polymer,Translucent Resin,VPP,1,42.19,30.88,19-Jul,30-Jul,11,China,,
 Twój StartUp,Polymer,Translucent Resin,VPP,1,54.38,19.84,19-Jul,27-Aug,39,Poland,,
 J3D,Polymer,Translucent Resin,VPP,1,62.67,12,19-Jul,31-Jul,12,Argentina,,
 zone3Dplus,Polymer,Translucent Resin,VPP,1,47.07,27.63,19-Jul,24-Jul,5,China,,
 Shenzhen 3D Innovate,Polymer,Translucent Resin,VPP,1,42.51,34.13,19-Jul,1-Aug,13,China,,
 3DSPRO Limited,Polymer,Translucent Resin,VPP,1,38.94,40.63,19-Jul,4-Aug,16,Hong Kong,,
 Unionfab,Polymer,Translucent Resin,VPP,1,57.79,27.63,19-Jul,25-Jul,6,China,,
 3D Print India,Polymer,Translucent Resin,VPP,1,51.79,37.38,19-Jul,31-Jul,12,India,,
 SchmidtProto,Polymer,Translucent Resin,VPP,1,90.94,0,19-Jul,31-Jul,12,U.S.,,
 Twój StartUp,Polymer,Translucent Resin,VPP,1,71.95,19.84,19-Jul,8-Aug,20,Poland,,
 PrecisionHub 3D Labs,Polymer,Translucent Resin,VPP,1,47.06,48.92,19-Jul,24-Jul,5,U.S.,,
 SchmidtProto,Polymer,Translucent Resin,VPP,1,90.94,6.5,19-Jul,29-Jul,10,U.S.,,
 I3D imprimetresde,Polymer,Translucent Resin,VPP,1,32.49,67.46,19-Jul,12-Aug,24,Spain,,
 Zelta 3D,Polymer,Translucent Resin,VPP,1,62.71,37.38,19-Jul,28-Jul,9,Singapore,,
 I3D imprimetresde,Polymer,Translucent Resin,VPP,1,32.49,77.39,19-Jul,6-Aug,18,Spain,,
 Cheetah Farms LLC,Polymer,Translucent Resin,VPP,1,34.06,81.25,19-Jul,28-Jul,9,U.S.,,
 Twój StartUp,Polymer,Translucent Resin,VPP,1,96.56,19.84,19-Jul,5-Aug,17,Poland,,
 I3D imprimetresde,Polymer,Translucent Resin,VPP,1,40.21,77.39,19-Jul,1-Aug,13,Spain,,
 Takel,Polymer,Translucent Resin,VPP,1,77.2,45.64,19-Jul,8-Aug,20,Bulgaria,,
 FacFox,Polymer,Translucent Resin,VPP,1,66.34,56.88,19-Jul,2-Sep,45,China,,
 FacFox,Polymer,Translucent Resin,VPP,1,66.99,56.88,19-Jul,8-Aug,20,China,,
 SchmidtProto,Polymer,Translucent Resin,VPP,1,90.94,40.63,19-Jul,24-Jul,5,U.S.,,
 Smart Factory,Polymer,Translucent Resin,VPP,1,61.16,99.21,19-Jul,1-Aug,13,Lithuania,,
 Takel,Polymer,Translucent Resin,VPP,1,115.02,45.64,19-Jul,5-Aug,17,Bulgaria,,
 Zelta 3D,Polymer,Translucent Resin,VPP,1,125.79,37.38,19-Jul,25-Jul,6,Singapore,,
 SchmidtProto,Polymer,Translucent Resin,VPP,1,90.94,81.25,19-Jul,23-Jul,4,U.S.,,
 Mirage PRG sro,Polymer,Translucent Resin,VPP,1,62.27,148.82,19-Jul,6-Aug,18,Czech Republic,,
 Mirage PRG sro,Polymer,Translucent Resin,VPP,1,77.42,148.82,19-Jul,5-Aug,17,Czech Republic,,
 KleRo GmbH,Polymer,Translucent Resin,VPP,1,150.44,79.37,19-Jul,11-Aug,23,Germany,,
 KleRo GmbH,Polymer,Translucent Resin,VPP,1,150.44,89.29,19-Jul,7-Aug,19,Germany,,
 Mirage PRG sro,Polymer,Translucent Resin,VPP,1,77.42,198.41,19-Jul,1-Aug,13,Czech Republic,,
 Xpressive Mfg,Polymer,Translucent Resin,VPP,1,269.88,19.99,19-Jul,30-Jul,11,India,,
 Mirage PRG sro,Polymer,Translucent Resin,VPP,1,127.58,198.41,19-Jul,29-Jul,10,Czech Republic,,
 KleRo GmbH,Polymer,Translucent Resin,VPP,1,294.14,89.29,19-Jul,31-Jul,12,Germany,,
 Storme Technologies,Polymer,Nylon-like Resin,VPP,1,31.92,8.13,19-Jul,8-Aug,20,U.S.,,
 Cheetah Farms LLC,Polymer,Nylon-like Resin,VPP,1,34.06,32.5,19-Jul,31-Jul,12,U.S.,,
 Shenzhen 3D Innovate,Polymer,Nylon-like Resin,VPP,1,75.79,26,19-Jul,5-Aug,17,China,,
 Shenzhen 3D Innovate,Polymer,Nylon-like Resin,VPP,1,78.08,26,19-Jul,4-Aug,16,China,,
 Shenzhen 3D Innovate,Polymer,Nylon-like Resin,VPP,1,78.08,34.13,19-Jul,1-Aug,13,China,,
 Cheetah Farms LLC,Polymer,Nylon-like Resin,VPP,1,34.06,81.25,19-Jul,28-Jul,9,U.S.,,
 NETSHEIPAS AM,Polymer,Nylon-like Resin,VPP,1,61.16,121.04,19-Jul,28-Jul,9,Lithuania,,
 IN3DTEC,Polymer,SOMOS Evolve,VPP,1,42.19,22.1,19-Jul,31-Jul,12,China,,
 3DPnxt,Polymer,SOMOS Evolve,VPP,1,42.19,26,19-Jul,30-Jul,11,China,,
 Unionfab,Polymer,SOMOS Evolve,VPP,1,42.19,27.63,19-Jul,25-Jul,6,China,,
 3DPnxt,Polymer,SOMOS Evolve,VPP,1,42.19,30.88,19-Jul,28-Jul,9,China,,
 IN3DTEC,Polymer,SOMOS Evolve,VPP,1,42.19,32.5,19-Jul,29-Jul,10,China,,
 FacFox,Polymer,SOMOS Evolve,VPP,1,57.86,56.88,19-Jul,2-Sep,45,China,,
 FacFox,Polymer,SOMOS Evolve,VPP,1,58.44,56.88,19-Jul,5-Aug,17,China,,
 FlyInn Tech,Polymer,SOMOS Evolve,VPP,1,66.96,48.75,19-Jul,7-Aug,19,China,,
 Xpressive Mfg,Polymer,SOMOS Evolve,VPP,1,145.08,19.99,19-Jul,30-Jul,11,India,,
 Shenzhen 3D Innovate,Polymer,Rigid Resin,VPP,1,42.19,26,19-Jul,5-Aug,17,China,,
 Shenzhen 3D Innovate,Polymer,Rigid Resin,VPP,1,42.51,26,19-Jul,4-Aug,16,China,,
 Shenzhen 3D Innovate,Polymer,Rigid Resin,VPP,1,42.51,34.13,19-Jul,1-Aug,13,China,,
 Advanced Additive Innovations Inc.,Polymer,High-Temperature Resin,VPP,1,27.29,0,20-Jul,4-Aug,15,U.S.,,
 M Aerospace RTC,Polymer,High-Temperature Resin,VPP,1,25.94,13.82,20-Jul,15-Aug,26,Mexico,,
 ProtoTi,Polymer,High-Temperature Resin,VPP,1,32.44,19.5,20-Jul,4-Aug,15,China,,
 ProtoTi,Polymer,High-Temperature Resin,VPP,1,32.44,30.88,20-Jul,31-Jul,11,China,,
 Advanced Additive Innovations Inc.,Polymer,High-Temperature Resin,VPP,1,27.29,45.5,20-Jul,1-Aug,12,U.S.,,
 SchmidtProto,Polymer,High-Temperature Resin,VPP,1,90.94,0,20-Jul,31-Jul,11,U.S.,,
 SchmidtProto,Polymer,High-Temperature Resin,VPP,1,90.94,6.5,20-Jul,29-Jul,9,U.S.,,
 SchmidtProto,Polymer,High-Temperature Resin,VPP,1,90.94,40.63,20-Jul,24-Jul,4,U.S.,,
 SchmidtProto,Polymer,High-Temperature Resin,VPP,1,90.94,81.25,20-Jul,23-Jul,3,U.S.,,
 INNOVATIVE PRO ENGINEERING LTD,Polymer,High-Temperature Resin,VPP,1,286.08,79.37,20-Jul,8-Aug,19,Bulgaria,,
 INNOVATIVE PRO ENGINEERING LTD,Polymer,High-Temperature Resin,VPP,1,407.99,79.37,20-Jul,1-Aug,12,Bulgaria,,
 Imagination 3D Fashion SRL,Polymer,Accura® Xtreme,VPP,1,151.48,29.77,20-Jul,29-Jul,9,Romania,,
 NETSHEIPAS AM,Polymer,Accura® Xtreme,VPP,1,61.16,121.04,20-Jul,4-Aug,15,Lithuania,,
 NETSHEIPAS AM,Polymer,Accura® Xtreme,VPP,1,71.48,121.04,20-Jul,31-Jul,11,Lithuania,,
 NETSHEIPAS AM,Polymer,Accura® Xtreme,VPP,1,92.43,121.04,20-Jul,29-Jul,9,Lithuania,,
 KleRo GmbH,Polymer,Accura® Xtreme,VPP,1,150.44,79.37,20-Jul,11-Aug,22,Germany,,
 Zelta 3D,Polymer,Accura® Xtreme,VPP,1,197.91,37.38,20-Jul,29-Jul,9,Singapore,,
 KleRo GmbH,Polymer,Accura® Xtreme,VPP,1,150.44,89.29,20-Jul,7-Aug,18,Germany,,
 Autotiv MFG,Polymer,Accura® Xtreme,VPP,1,224.04,16.25,20-Jul,1-Aug,12,U.S.,,
 Autotiv MFG,Polymer,Accura® Xtreme,VPP,1,224.04,29.25,20-Jul,29-Jul,9,U.S.,,
 Autotiv MFG,Polymer,Accura® Xtreme,VPP,1,224.04,60.13,20-Jul,28-Jul,8,U.S.,,
 Autotiv MFG,Polymer,Accura® Xtreme,VPP,1,335.28,29.25,20-Jul,24-Jul,4,U.S.,,
 Zelta 3D,Polymer,Accura® Xtreme,VPP,1,328.59,37.38,20-Jul,25-Jul,5,Singapore,,
 KleRo GmbH,Polymer,Accura® Xtreme,VPP,1,294.14,89.29,20-Jul,31-Jul,11,Germany,,
 Autotiv MFG,Polymer,Accura® Xtreme,VPP,1,335.28,60.13,20-Jul,23-Jul,3,U.S.,,
 Advanced Additive Innovations Inc.,Polymer,Durable Resin,VPP,1,23.76,0,20-Jul,4-Aug,15,U.S.,,
 elipac 3D,Polymer,Durable Resin,VPP,1,30,4.88,20-Jul,1-Aug,12,Mexico,,
 Storme Technologies,Polymer,Durable Resin,VPP,1,31.92,8.13,20-Jul,8-Aug,19,U.S.,,
 elipac 3D,Polymer,Durable Resin,VPP,1,42.19,4.88,20-Jul,30-Jul,10,Mexico,,
 IN3DTEC,Polymer,Durable Resin,VPP,1,28.99,22.1,20-Jul,31-Jul,11,China,,
 ProtoTi,Polymer,Durable Resin,VPP,1,32.44,19.5,20-Jul,1-Aug,12,China,,
 IN3DTEC,Polymer,Durable Resin,VPP,1,28.99,32.5,20-Jul,29-Jul,9,China,,
 Sojatec LLC,Polymer,Durable Resin,VPP,1,57.58,4.88,20-Jul,7-Aug,18,U.S.,,
 ProtoTi,Polymer,Durable Resin,VPP,1,32.44,30.88,20-Jul,30-Jul,10,China,,
 3DPnxt,Polymer,Durable Resin,VPP,1,42.19,26,20-Jul,31-Jul,11,China,,
 Advanced Additive Innovations Inc.,Polymer,Durable Resin,VPP,1,23.76,45.5,20-Jul,1-Aug,12,U.S.,,
 Sojatec LLC,Polymer,Durable Resin,VPP,1,67.46,4.88,20-Jul,1-Aug,12,U.S.,,
 3DPnxt,Polymer,Durable Resin,VPP,1,42.19,30.88,20-Jul,29-Jul,9,China,,
 SchmidtProto,Polymer,Durable Resin,VPP,1,90.94,0,20-Jul,31-Jul,11,U.S.,,
 Emulatics,Polymer,Durable Resin,VPP,1,55.45,40.63,20-Jul,30-Jul,10,U.S.,,
 SchmidtProto,Polymer,Durable Resin,VPP,1,90.94,6.5,20-Jul,29-Jul,9,U.S.,,
 Shenzhen 3D Innovate,Polymer,Durable Resin,VPP,1,75.79,26,20-Jul,5-Aug,16,China,,
 Shenzhen 3D Innovate,Polymer,Durable Resin,VPP,1,78.08,26,20-Jul,4-Aug,15,China,,
 Sojatec LLC,Polymer,Durable Resin,VPP,1,67.46,40.63,20-Jul,30-Jul,10,U.S.,,
 Shenzhen 3D Innovate,Polymer,Durable Resin,VPP,1,78.08,34.13,20-Jul,1-Aug,12,China,,
 SchmidtProto,Polymer,Durable Resin,VPP,1,90.94,40.63,20-Jul,24-Jul,4,U.S.,,
 Sojatec LLC,Polymer,Durable Resin,VPP,1,109.84,40.63,20-Jul,25-Jul,5,U.S.,,
 SchmidtProto,Polymer,Durable Resin,VPP,1,90.94,81.25,20-Jul,23-Jul,3,U.S.,,
 NETSHEIPAS AM,Polymer,Durable Resin,VPP,1,61.16,121.04,20-Jul,29-Jul,9,Lithuania,,
 KleRo GmbH,Polymer,Durable Resin,VPP,1,150.44,79.37,20-Jul,11-Aug,22,Germany,,
 INNOVATIVE PRO ENGINEERING LTD,Polymer,Durable Resin,VPP,1,152.75,79.37,20-Jul,8-Aug,19,Bulgaria,,
 KleRo GmbH,Polymer,Durable Resin,VPP,1,150.44,89.29,20-Jul,7-Aug,18,Germany,,
 Crennovations 3D,Polymer,Durable Resin,VPP,1,246.03,48.75,20-Jul,1-Aug,12,India,,
 INNOVATIVE PRO ENGINEERING LTD,Polymer,Durable Resin,VPP,1,217.51,79.37,20-Jul,1-Aug,12,Bulgaria,,
 KleRo GmbH,Polymer,Durable Resin,VPP,1,262.8,89.29,20-Jul,31-Jul,11,Germany,,
 Xpressive Mfg,Polymer,Durable Resin,VPP,1,538.2,19.99,20-Jul,30-Jul,10,India,,
 J3D,Polymer,Castable Resin,VPP,1,28.78,12,20-Jul,19-Aug,30,Argentina,,
 J3D,Polymer,Castable Resin,VPP,1,33.58,12,20-Jul,5-Aug,16,Argentina,,
 J3D,Polymer,Castable Resin,VPP,1,33.58,16.25,20-Jul,1-Aug,12,Argentina,,
 J3D,Polymer,Castable Resin,VPP,1,62.67,12,20-Jul,31-Jul,11,Argentina,,
 Shenzhen 3D Innovate,Polymer,Castable Resin,VPP,1,254.14,26,20-Jul,5-Aug,16,China,,
 Shenzhen 3D Innovate,Polymer,Castable Resin,VPP,1,261.95,26,20-Jul,4-Aug,15,China,,
 Shenzhen 3D Innovate,Polymer,Castable Resin,VPP,1,261.95,34.13,20-Jul,1-Aug,12,China,,
 Shenzhen 3D Innovate,Polymer,BioMed Resin,VPP,1,42.19,26,20-Jul,5-Aug,16,China,,
 Shenzhen 3D Innovate,Polymer,BioMed Resin,VPP,1,42.51,26,20-Jul,4-Aug,15,China,,
 Shenzhen 3D Innovate,Polymer,BioMed Resin,VPP,1,42.51,34.13,20-Jul,1-Aug,12,China,,
 Materic,Polymer,BioMed Resin,VPP,1,241.48,11.38,20-Jul,8-Aug,19,U.S.,,
 Shenzhen 3D Innovate,Polymer,Surgical Guide Resin,VPP,1,53.38,26,20-Jul,5-Aug,16,China,,
 Shenzhen 3D Innovate,Polymer,Surgical Guide Resin,VPP,1,54.99,26,20-Jul,4-Aug,15,China,,
 Shenzhen 3D Innovate,Polymer,Surgical Guide Resin,VPP,1,54.99,34.13,20-Jul,1-Aug,12,China,,
 Infinite 3D Creations,Polymer,ASA,MEX,1,11.62,6.5,20-Jul,6-Aug,17,U.S.,,
 Infinite 3D Creations,Polymer,ASA,MEX,1,12.74,6.5,20-Jul,5-Aug,16,U.S.,,
 Infinite 3D Creations,Polymer,ASA,MEX,1,12.74,13,20-Jul,1-Aug,12,U.S.,,
 Storme Technologies,Polymer,ASA,MEX,1,17.81,8.13,20-Jul,13-Aug,24,U.S.,,
 Infinite 3D Creations,Polymer,ASA,MEX,1,14.42,13,20-Jul,29-Jul,9,U.S.,,
 Detroit 3D Manufacturing,Polymer,ASA,MEX,1,21.45,8.13,20-Jul,11-Aug,22,U.S.,,
 J3D,Polymer,ASA,MEX,1,17.81,12,20-Jul,7-Aug,18,Argentina,,
 3D For Me Studio,Polymer,ASA,MEX,1,22.41,8.13,20-Jul,8-Aug,19,U.S.,,
 Keene Additive Manufacturing,Polymer,ASA,MEX,1,15.68,16.25,20-Jul,12-Aug,23,U.S.,,
 3D For Me Studio,Polymer,ASA,MEX,1,24.56,8.13,20-Jul,4-Aug,15,U.S.,,
 Keene Additive Manufacturing,Polymer,ASA,MEX,1,17.26,16.25,20-Jul,5-Aug,16,U.S.,,
 J3D,Polymer,ASA,MEX,1,17.81,16.25,20-Jul,5-Aug,16,Argentina,,
 Detroit 3D Manufacturing,Polymer,ASA,MEX,1,26.43,8.13,20-Jul,1-Aug,12,U.S.,,
 IN3DTEC,Polymer,ASA,MEX,1,14.56,22.1,20-Jul,4-Aug,15,China,,
 J3D,Polymer,ASA,MEX,1,28.72,12,20-Jul,4-Aug,15,Argentina,,
 Detroit 3D Manufacturing,Polymer,ASA,MEX,1,26.43,16.25,20-Jul,30-Jul,10,U.S.,,
 3D For Me Studio,Polymer,ASA,MEX,1,24.56,19.5,20-Jul,31-Jul,11,U.S.,,
 Detroit 3D Manufacturing,Polymer,ASA,MEX,1,28.91,16.25,20-Jul,28-Jul,8,U.S.,,
 Imagination 3D Fashion SRL,Polymer,ASA,MEX,1,15.76,29.77,20-Jul,31-Jul,11,Romania,,
 IN3DTEC,Polymer,ASA,MEX,1,14.56,32.5,20-Jul,31-Jul,11,China,,
 Sojatec LLC,Polymer,ASA,MEX,1,42.19,4.88,20-Jul,5-Aug,16,U.S.,,
 Ľubomír Pavliš,Polymer,ASA,MEX,1,17.51,29.77,20-Jul,11-Aug,22,Slovakia,,
 Ľubomír Pavliš,Polymer,ASA,MEX,1,19.32,29.77,20-Jul,8-Aug,19,Slovakia,,
 Corvallis3D,Polymer,ASA,MEX,1,38.84,11.05,20-Jul,12-Aug,23,U.S.,,
 CAZ 3Designs,Polymer,ASA,MEX,1,32.7,18.64,20-Jul,6-Aug,17,Canada,,
 Corvallis3D,Polymer,ASA,MEX,1,43.11,11.05,20-Jul,6-Aug,17,U.S.,,
 Keene Additive Manufacturing,Polymer,ASA,MEX,1,17.26,40.63,20-Jul,1-Aug,12,U.S.,,
 Twój StartUp,Polymer,ASA,MEX,1,40.94,19.84,20-Jul,26-Aug,37,Poland,,
 Keene Additive Manufacturing,Polymer,ASA,MEX,1,21.97,40.63,20-Jul,30-Jul,10,U.S.,,
 Corvallis3D,Polymer,ASA,MEX,1,43.11,19.5,20-Jul,4-Aug,15,U.S.,,
 Twój StartUp,Polymer,ASA,MEX,1,45.09,19.84,20-Jul,15-Aug,26,Poland,,
 Sanesra3D,Polymer,ASA,MEX,1,66.56,0,20-Jul,24-Jul,4,Pakistan,,
 CAZ 3Designs,Polymer,ASA,MEX,1,32.7,37.27,20-Jul,1-Aug,12,Canada,,
 3DFY Labs,Polymer,ASA,MEX,1,52.2,19.88,20-Jul,18-Aug,29,Canada,,
 3DFY Labs,Polymer,ASA,MEX,1,56.3,19.88,20-Jul,6-Aug,17,Canada,,
 Twój StartUp,Polymer,ASA,MEX,1,59.62,19.84,20-Jul,12-Aug,23,Poland,,
 Amber Layer,Polymer,ASA,MEX,1,41.32,39.68,20-Jul,11-Aug,22,Lithuania,,
 3DFY Labs,Polymer,ASA,MEX,1,56.3,24.85,20-Jul,1-Aug,12,Canada,,
 CAZ 3Designs,Polymer,ASA,MEX,1,32.7,49.7,20-Jul,29-Jul,9,Canada,,
 Sojatec LLC,Polymer,ASA,MEX,1,42.19,40.63,20-Jul,1-Aug,12,U.S.,,
 3D For Me Studio,Polymer,ASA,MEX,1,64.6,19.5,20-Jul,29-Jul,9,U.S.,,
 3D-Solutions,Polymer,ASA,MEX,1,31.39,53.35,20-Jul,11-Aug,22,Belgium,,
 Autotiv MFG,Polymer,ASA,MEX,1,73.75,16.25,20-Jul,4-Aug,15,U.S.,,
 SchmidtProto,Polymer,ASA,MEX,1,90.94,0,20-Jul,1-Aug,12,U.S.,,
 3D For Me Studio,Polymer,ASA,MEX,1,24.56,66.63,20-Jul,29-Jul,9,U.S.,,
 3DFY Labs,Polymer,ASA,MEX,1,56.3,37.27,20-Jul,4-Aug,15,Canada,,
 Nologo Design,Polymer,ASA,MEX,1,35.97,57.63,20-Jul,19-Aug,30,Germany,,
 CAZ 3Designs,Polymer,ASA,MEX,1,32.7,62.12,20-Jul,25-Jul,5,Canada,,
 SchmidtProto,Polymer,ASA,MEX,1,90.94,6.5,20-Jul,30-Jul,10,U.S.,,
 Autotiv MFG,Polymer,ASA,MEX,1,81.76,16.25,20-Jul,1-Aug,12,U.S.,,
 Velto3D,Polymer,ASA,MEX,1,66.56,32.5,20-Jul,4-Aug,15,Canada,,
 3DFY Labs,Polymer,ASA,MEX,1,56.3,43.49,20-Jul,31-Jul,11,Canada,,
 Sojatec LLC,Polymer,ASA,MEX,1,70.14,40.63,20-Jul,29-Jul,9,U.S.,,
 Autotiv MFG,Polymer,ASA,MEX,1,81.76,29.25,20-Jul,29-Jul,9,U.S.,,
 Corvallis3D,Polymer,ASA,MEX,1,98.32,19.5,20-Jul,29-Jul,9,U.S.,,
 Baysinger's AM,Polymer,ASA,MEX,1,108.33,9.75,20-Jul,18-Aug,29,U.S.,,
 CAZ 3Designs,Polymer,ASA,MEX,1,32.7,93.18,20-Jul,30-Jul,10,Canada,,
 STURM® INDUSTRIES,Polymer,ASA,MEX,1,47.26,79.17,20-Jul,29-Jul,9,Germany,,
 Baysinger's AM,Polymer,ASA,MEX,1,120.19,9.75,20-Jul,1-Aug,12,U.S.,,
 3D For Me Studio,Polymer,ASA,MEX,1,64.6,66.63,20-Jul,25-Jul,5,U.S.,,
 Velto3D,Polymer,ASA,MEX,1,66.56,65,20-Jul,30-Jul,10,Canada,,
 SchmidtProto,Polymer,ASA,MEX,1,90.94,40.63,20-Jul,25-Jul,5,U.S.,,
 Baysinger's AM,Polymer,ASA,MEX,1,120.19,12.03,20-Jul,30-Jul,10,U.S.,,
 3DFY Labs,Polymer,ASA,MEX,1,109.97,24.85,20-Jul,29-Jul,9,Canada,,
 STURM® INDUSTRIES,Polymer,ASA,MEX,1,47.26,91.07,20-Jul,25-Jul,5,Germany,,
 3D-Solutions,Polymer,ASA,MEX,1,31.39,108.69,20-Jul,30-Jul,10,Belgium,,
 Amber Layer,Polymer,ASA,MEX,1,41.32,99.21,20-Jul,30-Jul,10,Lithuania,,
 Autotiv MFG,Polymer,ASA,MEX,1,81.76,60.13,20-Jul,28-Jul,8,U.S.,,
 3DFY Labs,Polymer,ASA,MEX,1,109.97,37.27,20-Jul,30-Jul,10,Canada,,
 Corvallis3D,Polymer,ASA,MEX,1,43.11,105.63,20-Jul,31-Jul,11,U.S.,,
 Autotiv MFG,Polymer,ASA,MEX,1,121.86,29.25,20-Jul,24-Jul,4,U.S.,,
 3DFY Labs,Polymer,ASA,MEX,1,109.97,43.49,20-Jul,28-Jul,8,Canada,,
 Baysinger's AM,Polymer,ASA,MEX,1,149.84,12.03,20-Jul,28-Jul,8,U.S.,,
 Shenzhen 3D Innovate,Polymer,ASA,MEX,1,139.88,26,20-Jul,7-Aug,18,China,,
 Shenzhen 3D Innovate,Polymer,ASA,MEX,1,144.16,26,20-Jul,6-Aug,17,China,,
 SchmidtProto,Polymer,ASA,MEX,1,90.94,81.25,20-Jul,24-Jul,4,U.S.,,
 Shenzhen 3D Innovate,Polymer,ASA,MEX,1,144.16,34.13,20-Jul,5-Aug,16,China,,
 Autotiv MFG,Polymer,ASA,MEX,1,121.86,60.13,20-Jul,23-Jul,3,U.S.,,
 FlyInn Tech,Polymer,ASA,MEX,1,136.76,48.75,20-Jul,7-Aug,18,China,,
 HenleyPrint3D,Polymer,ASA,MEX,1,58.84,137.32,20-Jul,31-Jul,11,United Kingdom,,
 Corvallis3D,Polymer,ASA,MEX,1,98.32,105.63,20-Jul,25-Jul,5,U.S.,,
 Nologo Design,Polymer,ASA,MEX,1,35.97,168.53,20-Jul,31-Jul,11,Germany,,
 INNOVATIVE PRO ENGINEERING LTD,Polymer,ASA,MEX,1,258.52,79.37,20-Jul,6-Aug,17,Bulgaria,,
 INNOVATIVE PRO ENGINEERING LTD,Polymer,ASA,MEX,1,368.62,79.37,20-Jul,4-Aug,15,Bulgaria,,
 Hudson Creative Group,Polymer,ASA,MEX,1,448.76,11.38,20-Jul,31-Jul,11,U.S.,,
 Hudson Creative Group,Polymer,ASA,MEX,1,895.96,11.38,20-Jul,29-Jul,9,U.S.,,
 INNOVATIVE PRO ENGINEERING LTD,Polymer,ASA,MEX,1,1102.59,79.37,20-Jul,30-Jul,10,Bulgaria,,
 GLINK TECHNOLOGY,Polymer,PP,PBF-IR,1,69.85,30.88,20-Jul,29-Jul,9,China,,
 IN3DTEC,Polymer,PP,PBF-IR,1,104.83,22.1,20-Jul,31-Jul,11,China,,
 Amuse 3D,Polymer,PP,PBF-IR,1,99.06,32.5,20-Jul,4-Aug,15,India,,
 IN3DTEC,Polymer,PP,PBF-IR,1,104.83,32.5,20-Jul,29-Jul,9,China,,
